Timestamp,acc.z,pm.vbat,stabilizer.intToOut,stabilizer.thrust,stateEstimate.az
11023,1.0003688335418701,3.9642231464385986,10879095,0.0,-0.0007345080375671387
11033,0.9997708797454834,3.9642231464385986,10888991,0.0,-0.00045478343963623047
11043,0.9993369579315186,3.9642231464385986,10898876,0.0,-0.0011994242668151855
11053,1.0001976490020752,3.9695017337799072,10908766,0.0,3.218650817871094e-05
11063,0.9981290102005005,3.9695017337799072,10918655,0.0,-0.001876533031463623
11073,0.9962464570999146,3.9695017337799072,10928534,0.0,-0.003573179244995117
11083,0.9970844388008118,3.974780321121216,10938433,0.0,-0.0029468536376953125
11093,0.9973827004432678,3.9695017337799072,10948315,0.0,-0.0030785202980041504
11103,1.0008790493011475,3.9695017337799072,10958202,0.0,0.0009694099426269531
11113,0.9991695880889893,3.9695017337799072,10968085,0.0,-0.0008087754249572754
11123,0.998386025428772,3.9642231464385986,10977984,0.0,-0.001997649669647217
11133,0.9979289174079895,3.95894455909729,10987866,0.0,-0.001751720905303955
11143,0.9980253577232361,3.9642231464385986,10997759,0.0,-0.002084016799926758
11153,0.9998630285263062,3.9642231464385986,11007639,0.0,-0.0002186298370361328
11163,1.000806450843811,3.9695017337799072,11017535,0.0,0.0004247426986694336
11173,1.0007919073104858,3.9695017337799072,11027413,0.0,0.0009135007858276367
11183,0.9975873827934265,3.974780321121216,11037304,0.0,-0.002628505229949951
11193,0.998855710029602,3.974780321121216,11047193,0.0,-0.0011921525001525879
11203,0.9991908669471741,3.9695017337799072,11057084,0.0,-0.0009707808494567871
11213,0.9988266825675964,3.9695017337799072,11066967,0.0,-0.0011401176452636719
11223,1.0005885362625122,3.9642231464385986,11076858,0.0,0.0005898475646972656
11233,0.999651312828064,3.9642231464385986,11086746,0.0,-0.0003787875175476074
11243,0.9991052746772766,3.9642231464385986,11096638,0.0,-0.0007494091987609863
11253,0.99876868724823,3.9642231464385986,11106515,0.0,-0.0014857649803161621
11263,0.9990249276161194,3.9695017337799072,11116409,0.0,-0.001113295555114746
11273,0.9996376037597656,3.974780321121216,11126298,0.0,-0.0008766651153564453
11283,1.0029428005218506,3.974780321121216,11136182,0.0,0.002712249755859375
11293,0.9989368915557861,3.974780321121216,11146070,0.0,-0.000521540641784668
11303,0.9986287355422974,3.9695017337799072,11155963,0.0,-0.0016709566116333008
11313,0.9987061023712158,3.9695017337799072,11165851,0.0,-0.0017064809799194336
11323,0.9996029734611511,3.9642231464385986,11175729,0.0,-0.0009031295776367188
11333,0.9978772401809692,3.9642231464385986,11185620,0.0,-0.002606630325317383
11343,0.9998019933700562,3.9642231464385986,11195513,0.0,-0.0007192492485046387
11353,0.9995395541191101,3.9642231464385986,11205393,0.0,5.233287811279297e-05
11363,0.9976273775100708,3.9695017337799072,11215285,0.0,-0.002454996109008789
11373,0.9972867965698242,3.9695017337799072,11225168,0.0,-0.0027144551277160645
11383,0.9971804022789001,3.974780321121216,11235065,0.0,-0.003191232681274414
11393,1.0008686780929565,3.9695017337799072,11244956,0.0,0.00039386749267578125
11403,1.0011768341064453,3.9695017337799072,11254842,0.0,0.0007889270782470703
11413,0.9991859197616577,3.9695017337799072,11264720,0.0,-0.0008514523506164551
11423,0.9986812472343445,3.9642231464385986,11274619,0.0,-0.002014338970184326
11433,1.0015240907669067,3.9642231464385986,11284502,0.0,0.0011180639266967773
11443,1.001733422279358,3.9642231464385986,11294389,0.0,0.001336216926574707
11453,1.0004931688308716,3.9695017337799072,11304274,0.0,0.0006680488586425781
11463,0.9986221790313721,3.9695017337799072,11314163,0.0,-0.001576840877532959
11473,0.9982284903526306,3.9695017337799072,11324057,0.0,-0.001765429973602295
11483,0.998575747013092,3.974780321121216,11333942,0.0,-0.0012913346290588379
11493,0.9983353018760681,3.974780321121216,11343838,0.0,-0.0016143321990966797
11503,0.9979069828987122,3.9695017337799072,11353711,0.0,-0.0027641654014587402
11513,0.9994300603866577,3.9642231464385986,11363598,0.0,-0.0015056133270263672
11523,1.0002113580703735,3.9642231464385986,11373493,0.0,0.00023233890533447266
11533,1.0007612705230713,3.9642231464385986,11383385,0.0,0.0008314847946166992
11543,0.9985207319259644,3.9642231464385986,11393266,0.0,-0.0015161633491516113
11553,1.0007740259170532,3.9642231464385986,11403151,0.0,0.0004730224609375
11563,0.9996735453605652,3.9695017337799072,11413044,0.0,-6.4373016357421875e-06
11573,0.9980672597885132,3.974780321121216,11422930,0.0,-0.0018302202224731445
11583,1.0013606548309326,3.9695017337799072,11432821,0.0,0.0008282661437988281
11593,1.000565528869629,3.9695017337799072,11442713,0.0,0.00087738037109375
11603,1.000197172164917,3.9695017337799072,11452589,0.0,-0.0006223917007446289
11613,0.9989155530929565,3.9695017337799072,11462481,0.0,-0.001454472541809082
11623,1.0010788440704346,3.9642231464385986,11472375,0.0,0.0003827810287475586
11633,1.0005500316619873,3.95894455909729,11482254,0.0,0.0001418590545654297
11643,0.9980704188346863,3.9642231464385986,11492149,0.0,-0.0022365450859069824
11653,0.9993009567260742,3.9642231464385986,11502030,0.0,-0.0005646944046020508
11663,0.997470498085022,3.9695017337799072,11511927,0.0,-0.0025582313537597656
11673,0.9972613453865051,3.9695017337799072,11521811,0.0,-0.003023087978363037
11683,0.9989078640937805,3.974780321121216,11531700,0.0,-0.0012328028678894043
11693,0.9986488223075867,3.9695017337799072,11541585,0.0,-0.0017073750495910645
11703,1.0006697177886963,3.9695017337799072,11551469,0.0,0.00043952465057373047
11713,1.000286340713501,3.9695017337799072,11561358,0.0,0.0007077455520629883
11723,0.9989357590675354,3.9642231464385986,11571242,0.0,-0.0012788176536560059
11733,1.0008660554885864,3.9642231464385986,11581131,0.0,0.0005071163177490234
11743,0.9988853931427002,3.9642231464385986,11591032,0.0,-0.0008504390716552734
11753,0.9977961182594299,3.9695017337799072,11600905,0.0,-0.002653360366821289
11763,0.9982168674468994,3.9695017337799072,11610799,0.0,-0.002652883529663086
11773,1.0006616115570068,3.9695017337799072,11620685,0.0,0.00022661685943603516
11783,0.9987241625785828,3.974780321121216,11630572,0.0,-0.0009056329727172852
11793,0.9974851012229919,3.974780321121216,11640458,0.0,-0.0025885701179504395
11803,0.9996457099914551,3.9695017337799072,11650344,0.0,-0.0007341504096984863
11813,1.0008673667907715,3.9695017337799072,11660234,0.0,0.0008172988891601562
11823,0.9988692402839661,3.9642231464385986,11670121,0.0,-0.0014511346817016602
11833,0.9966483116149902,3.9642231464385986,11680007,0.0,-0.003729701042175293
